thresholds
inf
0.8170867999983412
0.7541604968163883
0.7398992615831109
0.6931191740321451
0.6827035184749641
0.6814560687208039
0.6797496099301862
0.6787364307719849
0.6661181982758746
0.6603221770367144
0.6564917296981895
0.6536480210436111
0.6383151700520447
0.623099757743189
0.6227124598276573
0.61741195375219
0.6129353389271046
0.5981864862885425
0.5953921365521184
0.5932288151032934
0.5913579743530903
0.5873300400664557
0.5689951066963466
0.5557290064192346
0.5541340784260117
0.5531183281121425
0.5521829254134145
0.5500696132330416
0.5463978357889714
0.5462915197999111
0.5453784717443628
0.5383319215394948
0.5383165404043029
0.5369294363047799
0.5312997800837297
0.5309338570272165
0.5274984296270245
0.5173174297672511
0.5114390036259653
0.5091434571690002
0.49245531649930047
0.49195372015160155
0.48640419271050106
0.4850932773072491
0.47634298093663036
0.47470997245964064
0.4701368809069261
0.46893849297860896
0.4672606429278379
0.46528779876079085
0.46130895495827595
0.44605513615915016
0.43100171494095985
0.4305998286451128
0.4260612783206657
0.4235984239988482
0.42332762125454826
0.42246019088393577
0.4128370193463219
0.41056040581346714
0.40649878373390064
0.40379140723232065
0.391410541457544
0.3827318263951174
0.32249596321549984
0.31623463304906946
0.30472995835198724
0.2946634256427946
0.2855157077349622
0.28376254484734126
0.27805664297656385
0.2764196588964312
0.26821682788997775
0.2605839657551875
0.23638663071797783
0.234318209111937
0.2210921412866893
0.20865857990712366
0.1500720683106918
0.14714482802747456
0.1282508406757228
0.12085037926708941
0.06614714522297939
