thresholds
inf
0.6498237893465093
0.635916923308566
0.6241536922538891
0.6223155169995017
0.6156329004993938
0.6112868395069154
0.6110377098548332
0.6097887402344517
0.6097319675169085
0.609404762368357
0.6066984432958394
0.6049543965575498
0.6037805434290259
0.6005065234208793
0.5897901567841599
0.5854358302350664
0.5820756817135744
0.5807411387878906
0.5779390441557343
0.5753262639399296
0.5745756741906056
0.5645710758639344
0.5593367973600134
0.5590416453378733
0.5545326435106442
0.5529101053689023
0.5518303471057644
0.5514673157183314
0.5492685155218758
0.5481527911970354
0.5480498069421766
0.5391517868208299
0.5374169089716032
0.5269396570212472
0.5220135561983406
0.5153847617616176
0.5138484184730322
0.5113111036501141
0.5102658939972845
0.49828454477895207
0.496998123267801
0.4794247297515104
0.47762354306881993
0.4772741461444417
0.46236224257548597
0.4523609796420783
0.4500052515163338
0.42125174689437905
0.4196608498241792
0.41416127025416327
0.4127611471313639
0.3799631005540571
0.3794675676126116
0.3743503940512543
0.3739294660894354
0.3722919742525407
0.36874047598016885
0.3539387696536671
0.3522204751009002
0.34453019058919354
0.3435089325136379
0.3141708184596993
0.3124166606180275
0.3085338644125508
0.303853100774657
0.2989755763713972
0.29798695674451686
0.2953137448404011
0.293716072152473
0.24371666046090443
0.23045935218477326
0.2258450210336852
0.20217657356633584
0.10563770419403826
0.10165374204057107
0.05296253664318968
