false_positive_rate
0.0
0.0
0.016
0.016
0.024
0.024
0.032
0.032
0.072
0.072
0.08
0.08
0.096
0.096
0.104
0.104
0.12
0.12
0.128
0.128
0.136
0.136
0.16
0.16
0.176
0.176
0.184
0.184
0.208
0.208
0.216
0.216
0.232
0.232
0.24
0.24
0.256
0.256
0.288
0.288
0.296
0.296
0.312
0.312
0.328
0.328
0.344
0.344
0.352
0.352
0.376
0.376
0.384
0.384
0.408
0.408
0.432
0.432
0.472
0.472
0.496
0.496
0.504
0.504
0.512
0.512
0.584
0.584
0.624
0.624
0.672
0.672
0.696
0.696
0.704
0.704
0.72
0.72
0.736
0.736
0.744
0.744
0.76
0.76
0.8
0.8
0.816
0.816
0.832
0.832
0.864
0.864
1.0
