false_positive_rate
0.0
0.0
0.016
0.016
0.024
0.024
0.032
0.032
0.04
0.04
0.048
0.048
0.072
0.072
0.088
0.088
0.096
0.096
0.136
0.136
0.16
0.16
0.184
0.184
0.2
0.2
0.216
0.216
0.248
0.248
0.264
0.264
0.272
0.272
0.28
0.28
0.304
0.304
0.312
0.312
0.32
0.32
0.344
0.344
0.36
0.36
0.368
0.368
0.384
0.384
0.408
0.408
0.424
0.424
0.432
0.432
0.44
0.44
0.448
0.448
0.512
0.512
0.536
0.536
0.552
0.552
0.616
0.616
0.672
0.672
0.704
0.704
0.712
0.712
0.752
0.752
0.776
0.776
0.784
0.784
0.816
0.816
0.824
0.824
0.872
0.872
1.0
