false_positive_rate,true_positive_rate,thresholds
0.0,0.0,inf
0.0041841004184100415,0.0,0.74085057
0.0041841004184100415,0.006535947712418301,0.7402435
0.008368200836820083,0.006535947712418301,0.7244473
0.008368200836820083,0.032679738562091505,0.7138811
0.012552301255230125,0.032679738562091505,0.70929426
0.012552301255230125,0.0392156862745098,0.70927316
0.029288702928870293,0.0392156862745098,0.68571323
0.029288702928870293,0.0457516339869281,0.6805394
0.03347280334728033,0.0457516339869281,0.67821276
0.03347280334728033,0.058823529411764705,0.66751325
0.04184100418410042,0.058823529411764705,0.6658848
0.04184100418410042,0.06535947712418301,0.65658957
0.04602510460251046,0.06535947712418301,0.6536681
0.04602510460251046,0.11764705882352941,0.6330192
0.05439330543933055,0.11764705882352941,0.6285622
0.05439330543933055,0.12418300653594772,0.6276032
0.06276150627615062,0.12418300653594772,0.62559146
0.06276150627615062,0.13725490196078433,0.623109
0.06694560669456066,0.13725490196078433,0.6226701
0.06694560669456066,0.1503267973856209,0.6156424
0.07531380753138076,0.1503267973856209,0.6148001
0.07531380753138076,0.1568627450980392,0.6135418
0.0794979079497908,0.1568627450980392,0.61126244
0.0794979079497908,0.17647058823529413,0.6091108
0.08786610878661087,0.17647058823529413,0.60693467
0.08786610878661087,0.1895424836601307,0.6026959
0.09205020920502092,0.1895424836601307,0.60132337
0.09205020920502092,0.19607843137254902,0.59677535
0.09623430962343096,0.19607843137254902,0.5958596
0.09623430962343096,0.20261437908496732,0.59570026
0.100418410041841,0.20261437908496732,0.5919178
0.100418410041841,0.20915032679738563,0.5916778
0.11297071129707113,0.20915032679738563,0.58670753
0.11297071129707113,0.21568627450980393,0.5864317
0.1297071129707113,0.21568627450980393,0.5801123
0.1297071129707113,0.24836601307189543,0.5688068
0.13389121338912133,0.24836601307189543,0.5682611
0.13389121338912133,0.26143790849673204,0.56312263
0.13807531380753138,0.26143790849673204,0.5628979
0.13807531380753138,0.2679738562091503,0.5625936
0.14644351464435146,0.2679738562091503,0.5620955
0.14644351464435146,0.3202614379084967,0.55152446
0.17154811715481172,0.3202614379084967,0.5440991
0.17154811715481172,0.3333333333333333,0.54148
0.17573221757322174,0.3333333333333333,0.53947824
0.17573221757322174,0.3464052287581699,0.53888565
0.18828451882845187,0.3464052287581699,0.5302847
0.18828451882845187,0.35294117647058826,0.5294576
0.19665271966527198,0.35294117647058826,0.52605623
0.19665271966527198,0.3660130718954248,0.52496696
0.200836820083682,0.3660130718954248,0.5247997
0.200836820083682,0.37254901960784315,0.523703
0.2217573221757322,0.37254901960784315,0.5154621
0.2217573221757322,0.3790849673202614,0.5130578
0.2384937238493724,0.3790849673202614,0.5037274
0.2384937238493724,0.38562091503267976,0.5021325
0.24267782426778242,0.38562091503267976,0.5001582
0.24267782426778242,0.39869281045751637,0.49800587
0.24686192468619247,0.39869281045751637,0.49730238
0.24686192468619247,0.4117647058823529,0.49600512
0.2510460251046025,0.4117647058823529,0.49563733
0.2510460251046025,0.41830065359477125,0.49273175
0.25523012552301255,0.41830065359477125,0.49011052
0.25523012552301255,0.42483660130718953,0.49003607
0.2594142259414226,0.42483660130718953,0.48926032
0.2594142259414226,0.43137254901960786,0.48723873
0.26359832635983266,0.43137254901960786,0.48698947
0.26359832635983266,0.43790849673202614,0.48666942
0.26778242677824265,0.43790849673202614,0.48605165
0.26778242677824265,0.45098039215686275,0.4842362
0.27615062761506276,0.45098039215686275,0.4761619
0.27615062761506276,0.45751633986928103,0.47552925
0.2803347280334728,0.45751633986928103,0.47306788
0.2803347280334728,0.47058823529411764,0.4690741
0.28451882845188287,0.47058823529411764,0.46848148
0.28451882845188287,0.477124183006536,0.46391287
0.28870292887029286,0.477124183006536,0.46368164
0.28870292887029286,0.49019607843137253,0.45742834
0.2928870292887029,0.49019607843137253,0.4567645
0.2928870292887029,0.5098039215686274,0.455517
0.301255230125523,0.5098039215686274,0.45444775
0.301255230125523,0.5294117647058824,0.4516685
0.3054393305439331,0.5294117647058824,0.4506711
