false_positive_rate
0.0
0.0
0.0
0.008
0.008
0.016
0.016
0.048
0.048
0.072
0.072
0.08
0.08
0.088
0.088
0.104
0.104
0.112
0.112
0.12
0.12
0.136
0.136
0.152
0.152
0.168
0.168
0.176
0.176
0.184
0.184
0.2
0.2
0.216
0.216
0.224
0.224
0.248
0.248
0.264
0.264
0.272
0.272
0.304
0.304
0.312
0.312
0.336
0.336
0.368
0.368
0.392
0.392
0.424
0.424
0.456
0.456
0.464
0.464
0.504
0.504
0.52
0.52
0.528
0.528
0.576
0.576
0.592
0.592
0.6
0.6
0.608
0.608
0.68
0.68
0.688
0.688
0.72
0.72
0.744
0.744
0.792
0.792
0.808
0.808
0.816
0.816
0.888
0.888
1.0
