false_positive_rate,true_positive_rate,thresholds
0.0,0.0,inf
0.0,0.006535947712418301,0.6743716051763029
0.016736401673640166,0.006535947712418301,0.6552951563332224
0.016736401673640166,0.013071895424836602,0.6529380391042048
0.02092050209205021,0.013071895424836602,0.6515123561134374
0.02092050209205021,0.0196078431372549,0.6507336505211757
0.02510460251046025,0.0196078431372549,0.6507000255916416
0.02510460251046025,0.026143790849673203,0.6488010606815283
0.03347280334728033,0.026143790849673203,0.6371334904729121
0.03347280334728033,0.032679738562091505,0.6334895333789528
0.03765690376569038,0.032679738562091505,0.633305841190235
0.03765690376569038,0.0392156862745098,0.6320044458319997
0.04184100418410042,0.0392156862745098,0.6319171029985082
0.04184100418410042,0.058823529411764705,0.626186960938545
0.058577405857740586,0.058823529411764705,0.6239126018465522
0.058577405857740586,0.0915032679738562,0.6196440633272974
0.06276150627615062,0.0915032679738562,0.6192863688726427
0.06276150627615062,0.09803921568627451,0.6187229746002592
0.06694560669456066,0.09803921568627451,0.617966482288989
0.06694560669456066,0.12418300653594772,0.614544667290826
0.08786610878661087,0.12418300653594772,0.6074967695503577
0.08786610878661087,0.1503267973856209,0.6056047018435092
0.09623430962343096,0.1503267973856209,0.6017167177884485
0.09623430962343096,0.16993464052287582,0.6012923927617692
0.1087866108786611,0.16993464052287582,0.5997422971964843
0.1087866108786611,0.20261437908496732,0.5980299631786408
0.11297071129707113,0.20261437908496732,0.5970602044882198
0.11297071129707113,0.22875816993464052,0.5945258091031517
0.12133891213389121,0.22875816993464052,0.5934100023517286
0.12133891213389121,0.24183006535947713,0.5897354130860275
0.14225941422594143,0.24183006535947713,0.5832055319222478
0.14225941422594143,0.2679738562091503,0.5803150589488704
0.1506276150627615,0.2679738562091503,0.57735206240128
0.1506276150627615,0.27450980392156865,0.5771199014705954
0.15481171548117154,0.27450980392156865,0.5771078609080367
0.15481171548117154,0.29411764705882354,0.5765932150357483
0.16317991631799164,0.29411764705882354,0.5755907994693015
0.16317991631799164,0.3464052287581699,0.5690684836964275
0.16736401673640167,0.3464052287581699,0.5687414636851593
0.16736401673640167,0.3660130718954248,0.5639525604659723
0.17573221757322174,0.3660130718954248,0.5632619701201688
0.17573221757322174,0.3790849673202614,0.5613700131635544
0.18410041841004185,0.3790849673202614,0.5598349127778742
0.18410041841004185,0.39215686274509803,0.5588633836442809
0.19246861924686193,0.39215686274509803,0.5575411025680764
0.19246861924686193,0.39869281045751637,0.5573033895295553
0.200836820083682,0.39869281045751637,0.5563312275977725
0.200836820083682,0.40522875816993464,0.5552762422052495
0.20920502092050208,0.40522875816993464,0.5546180088445235
0.20920502092050208,0.41830065359477125,0.5533768909364319
0.21338912133891214,0.41830065359477125,0.5527438236431252
0.21338912133891214,0.43790849673202614,0.5485787424355962
0.2175732217573222,0.43790849673202614,0.5483385199450956
0.2175732217573222,0.45098039215686275,0.5475034767497982
0.2217573221757322,0.45098039215686275,0.5460741947185793
0.2217573221757322,0.477124183006536,0.5443052471146895
0.22594142259414227,0.477124183006536,0.5434213107971663
0.22594142259414227,0.5032679738562091,0.5422004984109263
0.2301255230125523,0.5032679738562091,0.5404970862521552
0.2301255230125523,0.5098039215686274,0.5383143019404242
0.2510460251046025,0.5098039215686274,0.5364787191640285
0.2510460251046025,0.5228758169934641,0.5343509054502296
0.27615062761506276,0.5228758169934641,0.5278312409362708
0.27615062761506276,0.5294117647058824,0.5256254532821252
0.2803347280334728,0.5294117647058824,0.5254452002739631
0.2803347280334728,0.5424836601307189,0.522977059075568
0.28870292887029286,0.5424836601307189,0.5228077684134473
0.28870292887029286,0.5751633986928104,0.5164848748375176
0.30962343096234307,0.5751633986928104,0.5117842503693284
0.30962343096234307,0.5816993464052288,0.5116725334739656
0.32217573221757323,0.5816993464052288,0.5096064421834613
0.32217573221757323,0.5947712418300654,0.5085007794407589
0.3389121338912134,0.5947712418300654,0.5060779397205518
0.3389121338912134,0.6013071895424836,0.505888077020853
0.3472803347280335,0.6013071895424836,0.5032055397965389
0.3472803347280335,0.6078431372549019,0.5002481893001789
0.36401673640167365,0.6078431372549019,0.4971950146319532
0.36401673640167365,0.6209150326797386,0.4960799618690175
0.3682008368200837,0.6209150326797386,0.495855912951288
0.3682008368200837,0.6339869281045751,0.4945776551967524
0.401673640167364,0.6339869281045751,0.4882344320569784
0.401673640167364,0.6470588235294118,0.4859464428967889
0.40585774058577406,0.6470588235294118,0.4857145095735919
0.40585774058577406,0.6535947712418301,0.48381293296787475
0.41841004184100417,0.6535947712418301,0.4825197456746859
0.41841004184100417,0.6666666666666666,0.48139806208235286
0.4225941422594142,0.6666666666666666,0.4810311186630485
0.4225941422594142,0.6797385620915033,0.4785623860775337
0.4351464435146444,0.6797385620915033,0.4706726191104968
0.4351464435146444,0.6862745098039216,0.4701146969472177
0.4393305439330544,0.6862745098039216,0.4657930919574381
0.4393305439330544,0.7124183006535948,0.4608908908131361
0.4476987447698745,0.7124183006535948,0.4575572188528145
0.4476987447698745,0.7189542483660131,0.4564989013123202
0.4686192468619247,0.7189542483660131,0.4526513922610034
0.4686192468619247,0.7254901960784313,0.4513073551600874
0.47280334728033474,0.7254901960784313,0.4495449971141779
0.47280334728033474,0.738562091503268,0.44776115070683
0.4769874476987448,0.738562091503268,0.4477396978308565
0.4769874476987448,0.7450980392156863,0.4473509642900919
0.5062761506276151,0.7450980392156863,0.436508314626093
0.5062761506276151,0.7647058823529411,0.4298785348022719
0.5230125523012552,0.7647058823529411,0.4223198965849776
0.5230125523012552,0.7712418300653595,0.4185728146223451
0.5648535564853556,0.7712418300653595,0.4062838556681957
0.5648535564853556,0.7777777777777778,0.4039772398137068
0.5732217573221757,0.7777777777777778,0.39992394416689464
0.5732217573221757,0.7908496732026143,0.39751573221883485
0.5899581589958159,0.7908496732026143,0.3952473899700686
0.5899581589958159,0.7973856209150327,0.39324188753879513
0.5941422594142259,0.7973856209150327,0.3921908020687181
0.5941422594142259,0.803921568627451,0.3879502842616472
0.6234309623430963,0.803921568627451,0.3831266467558497
0.6234309623430963,0.8235294117647058,0.3815291726672995
0.6317991631799164,0.8235294117647058,0.3782432093993138
