false_positive_rate,true_positive_rate,thresholds
0.0,0.0,inf
0.0,0.006535947712418301,0.8627715891728157
0.0,0.013071895424836602,0.8407536491194962
0.008368200836820083,0.013071895424836602,0.7949895273254122
0.008368200836820083,0.0457516339869281,0.7664806597550441
0.012552301255230125,0.0457516339869281,0.765154427051923
0.012552301255230125,0.05228758169934641,0.7645639695702225
0.016736401673640166,0.05228758169934641,0.7629438985201461
0.016736401673640166,0.058823529411764705,0.7624001135309382
0.02092050209205021,0.058823529411764705,0.7618904344273895
0.02092050209205021,0.06535947712418301,0.7534758191076718
0.02510460251046025,0.06535947712418301,0.7496458214826119
0.02510460251046025,0.0718954248366013,0.7435397908357904
0.029288702928870293,0.0718954248366013,0.743441134171036
0.029288702928870293,0.0784313725490196,0.736015253280296
0.03347280334728033,0.0784313725490196,0.734362619673087
0.03347280334728033,0.08496732026143791,0.7331104726631886
0.03765690376569038,0.08496732026143791,0.7330415018204217
0.03765690376569038,0.10457516339869281,0.7229205856282025
0.04184100418410042,0.10457516339869281,0.7200731210322611
0.04184100418410042,0.12418300653594772,0.7138906145105266
0.04602510460251046,0.12418300653594772,0.7129035632731
0.04602510460251046,0.13071895424836602,0.7116495983643678
0.058577405857740586,0.13071895424836602,0.7043341081626089
0.058577405857740586,0.13725490196078433,0.7033261636051154
0.06276150627615062,0.13725490196078433,0.701069480210169
0.06276150627615062,0.16993464052287582,0.6940378571671268
0.06694560669456066,0.16993464052287582,0.6929858270963444
0.06694560669456066,0.1895424836601307,0.6877760684939019
0.07112970711297072,0.1895424836601307,0.6839822087991985
0.07112970711297072,0.19607843137254902,0.6834793748170307
0.08368200836820083,0.19607843137254902,0.6807429167510868
0.08368200836820083,0.20915032679738563,0.6787422204577974
0.09205020920502092,0.20915032679738563,0.6752739129082609
0.09205020920502092,0.21568627450980393,0.6746248956220995
0.09623430962343096,0.21568627450980393,0.6736879972663573
0.09623430962343096,0.2222222222222222,0.6732210107028364
0.100418410041841,0.2222222222222222,0.6717680087288379
0.100418410041841,0.24836601307189543,0.660915297528553
0.1087866108786611,0.24836601307189543,0.6596779891472225
0.1087866108786611,0.2549019607843137,0.6550802657257889
0.12133891213389121,0.2549019607843137,0.651806650269542
0.12133891213389121,0.26143790849673204,0.6484277749363088
0.1297071129707113,0.26143790849673204,0.6473656571273322
0.1297071129707113,0.27450980392156865,0.646646364722074
0.13389121338912133,0.27450980392156865,0.6465062512513735
0.13389121338912133,0.28104575163398693,0.6460203771698051
0.14225941422594143,0.28104575163398693,0.6448237636433481
0.14225941422594143,0.29411764705882354,0.6443042334505429
0.1506276150627615,0.29411764705882354,0.6441857885419435
0.1506276150627615,0.30718954248366015,0.6424556128121998
0.15481171548117154,0.30718954248366015,0.6407299268937773
0.15481171548117154,0.3202614379084967,0.6393809025860516
0.17154811715481172,0.3202614379084967,0.6323847167386945
0.17154811715481172,0.32679738562091504,0.6321532253867266
0.18828451882845187,0.32679738562091504,0.6277112698995131
0.18828451882845187,0.35947712418300654,0.6238275827524098
0.19665271966527198,0.35947712418300654,0.6218854192362661
0.19665271966527198,0.3660130718954248,0.6218651315025777
0.200836820083682,0.3660130718954248,0.6212968766601509
0.200836820083682,0.3790849673202614,0.6174820642355813
0.21338912133891214,0.3790849673202614,0.6143317204514946
0.21338912133891214,0.39215686274509803,0.6121860149678888
0.2175732217573222,0.39215686274509803,0.6110907643800135
0.2175732217573222,0.41830065359477125,0.6051824162258492
0.2217573221757322,0.41830065359477125,0.6043196779909042
0.2217573221757322,0.43137254901960786,0.6030348837926783
0.22594142259414227,0.43137254901960786,0.6022354049012463
0.22594142259414227,0.45751633986928103,0.5979783427813941
0.2301255230125523,0.45751633986928103,0.5979769269614623
0.2301255230125523,0.46405228758169936,0.5970544547292925
0.23430962343096234,0.46405228758169936,0.5967586795974666
0.23430962343096234,0.47058823529411764,0.5957870843653067
0.26778242677824265,0.47058823529411764,0.5900897909981598
0.26778242677824265,0.477124183006536,0.5897805785416774
0.2719665271966527,0.477124183006536,0.5886282275306192
0.2719665271966527,0.48366013071895425,0.584897819120417
0.2803347280334728,0.48366013071895425,0.5838875129950925
0.2803347280334728,0.49673202614379086,0.5827323245841514
0.28451882845188287,0.49673202614379086,0.5825573739376868
0.28451882845188287,0.5032679738562091,0.5792886827598888
0.2928870292887029,0.5032679738562091,0.5784635682325577
0.2928870292887029,0.5098039215686274,0.5720095097792085
0.29707112970711297,0.5098039215686274,0.5715024224025886
0.29707112970711297,0.5294117647058824,0.5702762169213675
0.3179916317991632,0.5294117647058824,0.5670952495689313
0.3179916317991632,0.5359477124183006,0.5666173469995808
0.33472803347280333,0.5359477124183006,0.5616637298890883
0.33472803347280333,0.5490196078431373,0.5584872048480534
0.3389121338912134,0.5490196078431373,0.5566430176961631
0.3389121338912134,0.5751633986928104,0.5448526308475521
0.34309623430962344,0.5751633986928104,0.5443627088426894
0.34309623430962344,0.5816993464052288,0.5414370309504841
0.35564853556485354,0.5816993464052288,0.5341203780767694
0.35564853556485354,0.5947712418300654,0.5313544647426868
0.3598326359832636,0.5947712418300654,0.5302129288857048
0.3598326359832636,0.6013071895424836,0.5278607553772232
0.3723849372384937,0.6013071895424836,0.5250558632515403
0.3723849372384937,0.6078431372549019,0.5250488694589077
0.401673640167364,0.6078431372549019,0.5066497603777651
0.401673640167364,0.6143790849673203,0.506199790409566
0.4100418410041841,0.6143790849673203,0.5044031605831706
0.4100418410041841,0.6274509803921569,0.5029919411527216
0.41422594142259417,0.6274509803921569,0.5003114063593027
0.41422594142259417,0.6405228758169934,0.4986142763252892
0.4225941422594142,0.6405228758169934,0.49756075865443594
0.4225941422594142,0.6535947712418301,0.49702556001640247
0.4309623430962343,0.6535947712418301,0.49424412973676785
0.4309623430962343,0.673202614379085,0.4897857242334284
0.4393305439330544,0.673202614379085,0.48929868580100316
0.4393305439330544,0.6797385620915033,0.4885509040628048
0.4435146443514644,0.6797385620915033,0.487081173708964
0.4435146443514644,0.6862745098039216,0.48609942748730145
0.4476987447698745,0.6862745098039216,0.48496297314437536
0.4476987447698745,0.6928104575163399,0.48443666738825236
0.4560669456066946,0.6928104575163399,0.48375060589436886
0.4560669456066946,0.6993464052287581,0.4814918417360631
0.4602510460251046,0.6993464052287581,0.48062255322790964
0.4602510460251046,0.7058823529411765,0.4787692966895302
0.4895397489539749,0.7058823529411765,0.46767425523925243
0.4895397489539749,0.7189542483660131,0.46284356458995884
0.502092050209205,0.7189542483660131,0.4600862460283364
0.502092050209205,0.738562091503268,0.45216132565416045
0.5062761506276151,0.738562091503268,0.4499020530532884
0.5062761506276151,0.7450980392156863,0.444964087988739
0.5146443514644351,0.7450980392156863,0.44330037443945264
0.5146443514644351,0.7581699346405228,0.4423171694078513
0.5230125523012552,0.7581699346405228,0.43921972178163876
0.5230125523012552,0.7647058823529411,0.43671228568614945
0.5313807531380753,0.7647058823529411,0.42452407168934336
0.5313807531380753,0.7777777777777778,0.421750810646686
0.5439330543933054,0.7777777777777778,0.4189951236371035
0.5439330543933054,0.7843137254901961,0.41846139532885307
0.5481171548117155,0.7843137254901961,0.416893373717612
0.5481171548117155,0.7908496732026143,0.41418536366078484
0.5899581589958159,0.7908496732026143,0.40011026198674066
0.5899581589958159,0.803921568627451,0.3961811127325873
0.6108786610878661,0.803921568627451,0.3842950833039665
0.6108786610878661,0.8104575163398693,0.38340481658180564
0.6276150627615062,0.8104575163398693,0.38132706368435587
0.6276150627615062,0.8169934640522876,0.38107261627103384
0.6443514644351465,0.8169934640522876,0.3693935804703095
0.6443514644351465,0.8235294117647058,0.3669704912023084
0.6820083682008368,0.8235294117647058,0.3506943242542944
0.6820083682008368,0.8366013071895425,0.33686156281771557
0.694560669456067,0.8366013071895425,0.33202436175900363
0.694560669456067,0.8431372549019608,0.3313030642331852
0.698744769874477,0.8431372549019608,0.3295208476839869
0.698744769874477,0.8496732026143791,0.3289410843700187
0.7112970711297071,0.8496732026143791,0.32065918687014133
0.7112970711297071,0.8758169934640523,0.3170194790230709
0.7196652719665272,0.8758169934640523,0.3155338083584395
0.7196652719665272,0.8823529411764706,0.3122580824129371
0.7238493723849372,0.8823529411764706,0.3079052811536855
0.7238493723849372,0.8954248366013072,0.2991600765941054
0.7447698744769874,0.8954248366013072,0.28249042442430555
0.7447698744769874,0.9019607843137255,0.2785734763711026
0.7531380753138075,0.9019607843137255,0.2770645272204486
0.7531380753138075,0.9084967320261438,0.27671125456653967
0.7698744769874477,0.9084967320261438,0.2716915393461851
0.7698744769874477,0.9150326797385621,0.27081258680622666
0.7824267782426778,0.9150326797385621,0.26384266214388546
0.7824267782426778,0.9215686274509803,0.26348278210030207
0.7949790794979079,0.9215686274509803,0.2484921576303658
0.7949790794979079,0.934640522875817,0.244525361647946
0.8117154811715481,0.934640522875817,0.2289422835931387
0.8117154811715481,0.9411764705882353,0.22799869164625008
0.8200836820083682,0.9411764705882353,0.22428870964263253
0.8200836820083682,0.9477124183006536,0.2166285191540458
0.8368200836820083,0.9477124183006536,0.20076814077639046
0.8368200836820083,0.954248366013072,0.19479223254162045
0.8410041841004184,0.954248366013072,0.19395560846437065
0.8410041841004184,0.9607843137254902,0.19231058236180096
0.8577405857740585,0.9607843137254902,0.18484260755766113
0.8577405857740585,0.9738562091503268,0.17835806932504805
0.8744769874476988,0.9738562091503268,0.16040710299379407
0.8744769874476988,0.9803921568627451,0.1581324835754193
0.8786610878661087,0.9803921568627451,0.1558102521023371
0.8786610878661087,0.9869281045751634,0.15557947915738154
0.9079497907949791,0.9869281045751634,0.14245946446674698
0.9079497907949791,0.9934640522875817,0.13971850446960368
0.9246861924686193,0.9934640522875817,0.1266455036108999
0.9246861924686193,1.0,0.12457346646104098
1.0,1.0,0.03390998027402076
