false_positive_rate,true_positive_rate,thresholds
0.0,0.0,inf
0.0,0.006535947712418301,0.8657203589658816
0.0,0.013071895424836602,0.8651094092819576
0.0041841004184100415,0.013071895424836602,0.8311066515297558
0.0041841004184100415,0.0196078431372549,0.8234749371426571
0.008368200836820083,0.0196078431372549,0.807938337417585
0.008368200836820083,0.0457516339869281,0.7737596780791007
0.02092050209205021,0.0457516339869281,0.7548475321478794
0.02092050209205021,0.0718954248366013,0.7463773853960358
0.02510460251046025,0.0718954248366013,0.7459852404178862
0.02510460251046025,0.08496732026143791,0.742854987031759
0.029288702928870293,0.08496732026143791,0.7419454671813704
0.029288702928870293,0.12418300653594772,0.7315696153381189
0.0502092050209205,0.12418300653594772,0.7218955654471529
0.0502092050209205,0.1437908496732026,0.704506514159749
0.05439330543933055,0.1437908496732026,0.704220388804744
0.05439330543933055,0.1503267973856209,0.7038093807576515
0.058577405857740586,0.1503267973856209,0.7002925646325114
0.058577405857740586,0.1830065359477124,0.6895878887699898
0.06276150627615062,0.1830065359477124,0.6881862994592493
0.06276150627615062,0.20915032679738563,0.6862871800157603
0.06694560669456066,0.20915032679738563,0.6856537501300075
0.06694560669456066,0.21568627450980393,0.6852117865179568
0.07531380753138076,0.21568627450980393,0.6837787337382646
0.07531380753138076,0.2222222222222222,0.6827832693507653
0.08786610878661087,0.2222222222222222,0.6761561239822881
0.08786610878661087,0.22875816993464052,0.6755469775726349
0.09205020920502092,0.22875816993464052,0.6740955742586047
0.09205020920502092,0.23529411764705882,0.6731693129633689
0.100418410041841,0.23529411764705882,0.6716139764482368
0.100418410041841,0.2679738562091503,0.6675636907716461
0.12133891213389121,0.2679738562091503,0.6644603538949245
0.12133891213389121,0.29411764705882354,0.6571731587792838
0.1297071129707113,0.29411764705882354,0.655991926927207
0.1297071129707113,0.30718954248366015,0.6535328847234492
0.14644351464435146,0.30718954248366015,0.6489058728602852
0.14644351464435146,0.3137254901960784,0.6473127518881374
0.1506276150627615,0.3137254901960784,0.6472535596285809
0.1506276150627615,0.32679738562091504,0.64267753096282
0.16317991631799164,0.32679738562091504,0.6388314360996623
0.16317991631799164,0.3333333333333333,0.6374942236686983
0.16736401673640167,0.3333333333333333,0.6373124194512122
0.16736401673640167,0.33986928104575165,0.6366176641765932
0.17573221757322174,0.33986928104575165,0.6360581804195407
0.17573221757322174,0.3464052287581699,0.6350150642148086
0.19246861924686193,0.3464052287581699,0.6301877462282582
0.19246861924686193,0.35294117647058826,0.6289126632061072
0.19665271966527198,0.35294117647058826,0.6288462387658718
0.19665271966527198,0.3660130718954248,0.6262624498196713
0.200836820083682,0.3660130718954248,0.6256653763538629
0.200836820083682,0.37254901960784315,0.6251064497551105
0.20502092050209206,0.37254901960784315,0.6248234621372998
0.20502092050209206,0.3790849673202614,0.6208750016496506
0.2175732217573222,0.3790849673202614,0.6143703426704793
0.2175732217573222,0.4117647058823529,0.6086825031839935
0.24267782426778242,0.4117647058823529,0.5945739531503171
0.24267782426778242,0.41830065359477125,0.5942073448374712
0.2594142259414226,0.41830065359477125,0.590681185993442
0.2594142259414226,0.42483660130718953,0.5897319185274178
0.26359832635983266,0.42483660130718953,0.5893402916404333
0.26359832635983266,0.43137254901960786,0.5838552869845112
0.26778242677824265,0.43137254901960786,0.5832545798012626
0.26778242677824265,0.45751633986928103,0.578287514781901
0.2803347280334728,0.45751633986928103,0.5741276189579719
0.2803347280334728,0.46405228758169936,0.5739095850252862
0.28451882845188287,0.46405228758169936,0.5737807378095785
0.28451882845188287,0.47058823529411764,0.5721013307643723
0.2928870292887029,0.47058823529411764,0.5713657131657459
0.2928870292887029,0.48366013071895425,0.5676180586408728
0.301255230125523,0.48366013071895425,0.5630446844512671
0.301255230125523,0.49019607843137253,0.5629759373416529
0.3054393305439331,0.49019607843137253,0.562883005658383
0.3054393305439331,0.5032679738562091,0.5612774183290721
0.3179916317991632,0.5032679738562091,0.5605663929892889
0.3179916317991632,0.5098039215686274,0.5603612346876661
0.32217573221757323,0.5098039215686274,0.5591722432295027
0.32217573221757323,0.5228758169934641,0.5576124883130755
0.3263598326359833,0.5228758169934641,0.5573887472697604
0.3263598326359833,0.5294117647058824,0.5562499935005678
0.33472803347280333,0.5294117647058824,0.5540403010626817
0.33472803347280333,0.5359477124183006,0.5529536493874228
0.3389121338912134,0.5359477124183006,0.5528310215999982
0.3389121338912134,0.5620915032679739,0.5477432473763725
0.3472803347280335,0.5620915032679739,0.5461979227597535
0.3472803347280335,0.5751633986928104,0.545561360205557
0.3514644351464435,0.5751633986928104,0.5455219047272334
0.3514644351464435,0.5816993464052288,0.5429100261768516
0.35564853556485354,0.5816993464052288,0.5398821427495776
0.35564853556485354,0.5947712418300654,0.5348747518819772
0.3723849372384937,0.5947712418300654,0.5320106835221645
0.3723849372384937,0.6013071895424836,0.5310688202800096
0.3807531380753138,0.6013071895424836,0.5269308592984676
0.3807531380753138,0.6209150326797386,0.5221986483518708
0.38493723849372385,0.6209150326797386,0.5213399039350608
0.38493723849372385,0.6274509803921569,0.520230368131331
